races,wins,podiums,poles,front_rows,wet_races,wet_wins,wet_podiums,gained_positions,lost_positions,collisions,points,wins_not_from_pole,starting_position,champion
1,0,0,0,0,0,0,0,0,0,0,10,0,5,0
2,0,0,0,0,0,0,0,0,3,0,1,0,19,0
1,0,0,0,0,1,0,0,0,0,0,0,0,21,0
10,0,0,0,0,0,0,0,37,0,1,11,0,182,0
13,0,0,0,0,5,0,0,95,0,0,28,0,260,0
12,0,0,0,0,1,0,0,91,1,0,37,0,232,0
13,0,0,0,0,1,0,0,87,7,1,42,0,208,0
13,0,0,0,0,0,0,0,59,0,2,19,0,242,0
12,0,0,0,0,1,0,0,36,1,0,41,0,129,0
5,0,0,0,0,0,0,0,26,0,0,6,0,95,0
1,0,0,0,0,0,0,0,0,0,0,0,0,25,0
16,0,0,0,0,2,0,0,40,4,2,0,0,323,0
19,0,0,0,0,1,0,0,42,9,2,9,0,265,0
21,0,0,0,0,3,0,0,62,4,2,0,0,391,0
20,0,0,0,0,1,0,0,40,10,4,0,0,337,0
21,0,0,0,0,1,0,0,69,4,1,9,0,317,0
3,0,0,0,0,0,0,0,9,0,0,1,0,55,0
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,0,1,0,0,31,0
5,0,1,0,0,0,0,0,13,0,1,15,0,63,0
5,1,1,0,0,2,0,0,10,0,0,37,1,54,0
5,0,0,0,0,1,0,0,6,0,0,26,0,37,0
2,0,0,0,0,0,0,0,9,0,0,6,0,19,0
12,0,0,0,0,3,0,0,35,11,2,29,0,145,0
15,1,3,1,2,3,1,1,18,0,2,83,0,134,0
17,4,5,7,8,2,0,1,14,21,3,148,2,60,0
16,6,7,8,12,1,0,0,3,19,1,195,1,36,1
15,0,1,0,0,2,0,0,14,0,0,60,0,148,0
14,0,0,0,0,1,0,0,24,0,2,24,0,179,0
15,0,0,0,0,6,0,0,33,0,3,33,0,174,0
3,0,1,1,1,0,0,0,0,2,1,15,0,22,0
1,0,0,0,0,0,0,0,4,0,0,1,0,14,0
1,0,0,0,0,0,0,0,0,0,1,0,0,15,0
1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
14,0,0,0,0,4,0,0,31,1,3,12,0,244,0
15,0,2,0,0,4,0,1,43,0,7,66,0,182,0
16,0,1,0,0,1,0,0,35,0,6,39,0,201,0
15,0,0,0,0,3,0,0,47,0,1,72,0,170,0
1,0,1,0,0,1,0,1,5,0,0,15,0,8,0
2,0,0,0,0,0,0,0,12,0,0,0,0,38,0
11,0,0,0,0,3,0,0,60,0,4,34,0,189,0
16,0,0,0,0,1,0,0,83,0,0,15,0,311,0
16,0,0,0,0,2,0,0,27,18,3,50,0,158,0
18,0,0,0,1,3,0,0,27,8,3,28,0,175,0
19,0,1,0,1,0,0,0,29,10,2,93,0,151,0
18,0,0,0,1,2,0,0,26,1,5,24,0,198,0
17,0,1,0,0,3,0,1,9,12,1,35,0,154,0
18,0,0,0,1,5,0,0,23,19,1,65,0,165,0
17,2,8,1,2,2,0,1,20,5,1,174,1,114,0
19,4,10,5,12,5,0,2,7,26,2,242,2,53,0
19,1,10,3,8,2,0,1,22,15,1,258,1,72,0
20,2,4,2,6,2,0,0,28,27,1,179,1,117,0
19,0,8,2,5,0,0,0,17,25,1,199,0,103,0
1,0,0,0,0,1,0,0,0,0,0,0,0,22,0
1,0,0,0,0,0,0,0,4,0,0,0,0,22,0
2,0,0,0,0,0,0,0,0,22,0,0,0,16,0
1,0,0,0,0,0,0,0,21,0,0,6,0,28,0
15,0,0,0,0,3,0,0,120,0,1,30,0,304,0
16,0,0,0,0,0,0,0,74,0,1,48,0,243,0
16,0,0,0,0,0,0,0,30,0,0,16,0,274,0
1,0,0,0,0,0,0,0,5,0,0,6,0,12,0
14,0,0,0,0,2,0,0,34,2,2,36,0,186,0
14,0,0,0,0,3,0,0,61,0,0,13,0,240,0
16,0,5,0,0,3,0,1,46,0,2,146,0,118,0
15,0,1,0,0,4,0,1,41,12,4,81,0,167,0
16,0,2,0,0,1,0,0,30,3,3,67,0,173,0
11,0,1,0,0,2,0,1,23,0,4,39,0,117,0
16,0,0,0,0,3,0,0,21,6,6,53,0,178,0
1,0,0,0,0,0,0,0,2,0,0,0,0,14,0
12,0,0,0,0,1,0,0,33,0,1,14,0,177,0
1,0,0,0,0,1,0,0,0,1,0,0,0,10,0
6,0,0,0,0,2,0,0,13,0,2,6,0,104,0
1,0,0,0,0,1,0,0,0,0,0,0,0,28,0
4,0,1,0,0,0,0,0,19,0,0,43,0,38,0
4,0,0,0,0,0,0,0,14,0,0,20,0,41,0
6,0,2,0,0,0,0,0,5,2,0,39,0,38,0
4,0,0,0,0,0,0,0,12,0,0,2,0,58,0
6,0,0,0,0,1,0,0,11,0,0,1,0,83,0
6,0,0,0,0,0,0,0,8,6,0,14,0,58,0
5,0,0,0,0,1,0,0,11,0,0,0,0,73,0
4,0,0,0,0,1,0,0,17,0,0,4,0,79,0
1,0,1,0,0,1,0,1,0,0,0,15,0,3,0
1,0,0,0,0,0,0,0,0,9,1,0,0,5,0
2,0,0,0,0,0,0,0,0,0,1,0,0,25,0
4,0,0,0,0,0,0,0,0,0,0,0,0,55,0
5,0,0,0,0,2,0,0,1,1,1,18,0,39,0
8,0,0,0,0,1,0,0,12,0,0,34,0,75,0
8,0,2,0,0,4,0,0,18,0,0,65,0,58,0
8,1,1,0,0,1,0,0,19,0,0,37,1,55,0
5,0,0,0,0,2,0,0,0,0,0,0,0,58,0
3,0,0,0,0,0,0,0,6,0,0,22,0,23,0
9,1,2,0,0,0,0,0,22,1,0,56,1,86,0
8,0,2,0,0,0,0,0,21,4,0,73,0,63,0
6,0,1,0,0,1,0,0,19,0,1,15,0,98,0
5,0,0,0,0,1,0,0,31,0,0,8,0,101,0
6,0,0,0,0,1,0,0,14,0,1,10,0,83,0
3,0,0,0,0,1,0,0,16,0,0,6,0,47,0
4,0,0,0,0,0,0,0,14,0,0,10,0,63,0
15,0,0,0,0,3,0,0,31,0,2,41,0,194,0
15,0,1,0,0,3,0,0,46,0,1,34,0,242,0
11,0,0,0,0,0,0,0,34,0,0,16,0,159,0
16,0,0,0,0,4,0,0,26,0,0,22,0,237,0
14,0,0,0,0,2,0,0,52,0,3,7,0,299,0
11,0,0,0,0,0,0,0,86,0,2,23,0,246,0
15,0,0,0,0,1,0,0,47,0,3,26,0,206,0
7,0,0,0,0,0,0,0,52,0,0,12,0,157,0
3,0,0,0,0,1,0,0,0,0,1,0,0,74,0
19,0,0,0,0,0,0,0,51,5,0,0,0,391,0
16,0,0,0,0,2,0,0,46,2,2,0,0,312,0
1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
19,0,0,0,0,1,0,0,39,18,2,49,0,216,0
21,1,7,0,1,3,0,2,23,18,1,204,1,129,0
20,2,4,0,2,1,0,0,36,2,3,168,2,122,0
21,2,11,0,2,1,0,0,59,12,1,249,2,148,0
21,3,9,2,5,1,1,1,27,5,2,275,2,99,0
17,2,11,1,5,1,0,0,12,5,2,211,1,52,0
22,10,18,10,14,5,2,4,30,22,2,396,3,63,1
1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1,0,0,0,0,0,0,0,11,0,0,4,0,19,0
10,0,1,0,0,2,0,0,25,2,3,41,0,105,0
1,0,0,0,0,0,0,0,0,0,0,0,0,25,0
2,0,0,0,0,0,0,0,11,0,0,0,0,35,0
5,0,0,0,0,2,0,0,6,1,1,26,0,37,0
16,1,8,0,1,3,1,2,20,2,2,181,1,75,0
16,1,9,0,1,5,0,2,16,0,3,160,1,60,0
12,8,10,6,10,1,0,1,5,2,1,236,4,21,1
17,9,11,4,10,3,3,3,24,12,4,268,7,50,1
16,3,8,4,5,3,1,2,10,10,1,173,3,42,0
17,5,8,3,7,3,3,3,17,6,2,229,3,62,0
16,6,11,3,6,3,2,2,14,7,1,242,5,49,0
9,2,6,3,4,1,0,0,7,7,1,133,2,25,0
17,9,12,9,12,5,3,4,10,5,2,286,4,34,1
17,9,14,11,13,2,1,2,4,6,0,327,3,29,1
17,11,17,7,13,1,1,1,10,3,0,380,6,31,1
16,6,8,5,6,2,1,1,17,10,1,236,2,68,1
18,13,15,8,12,3,1,2,31,0,1,367,5,71,1
19,1,5,1,3,0,0,0,40,5,3,153,1,156,0
18,7,12,4,9,2,1,1,47,2,1,296,4,98,0
19,0,0,0,0,5,0,0,39,13,1,72,0,189,0
19,0,0,0,0,2,0,0,53,18,3,76,0,196,0
20,0,1,0,1,2,0,0,47,39,2,49,0,193,0
1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
6,0,0,0,0,0,0,0,52,0,0,1,0,135,0
10,0,0,0,0,5,0,0,45,0,3,2,0,206,0
16,1,2,0,0,1,0,0,54,1,2,113,1,164,0
14,1,1,0,0,0,0,0,39,2,2,43,1,222,0
16,1,4,1,2,1,0,0,29,4,1,106,0,119,0
16,2,8,1,1,3,0,2,35,7,0,164,2,107,0
16,0,1,0,0,0,0,0,30,2,2,60,0,154,0
16,0,3,0,0,0,0,0,11,11,1,64,0,101,0
15,0,3,0,1,3,0,0,8,25,1,92,0,91,0
9,0,1,0,0,1,0,0,31,0,1,26,0,156,0
13,0,0,0,0,1,0,0,77,0,2,5,0,275,0
9,0,0,0,0,2,0,0,11,0,0,0,0,211,0
15,0,0,0,0,3,0,0,95,0,0,75,0,220,0
9,0,0,0,0,3,0,0,48,0,0,0,0,220,0
16,0,0,0,0,1,0,0,47,0,3,16,0,293,0
22,0,0,0,0,5,0,0,36,10,2,0,0,386,0
1,0,0,0,0,1,0,0,0,0,1,0,0,22,0
15,0,0,0,0,4,0,0,102,0,2,14,0,350,0
15,0,0,0,0,3,0,0,67,0,1,67,0,200,0
3,0,1,0,0,1,0,1,0,0,1,15,0,11,0
15,0,6,0,1,1,0,0,25,8,2,99,0,94,0
14,0,2,0,0,3,0,1,12,0,2,68,0,98,0
16,0,4,0,0,3,0,0,25,0,2,140,0,106,0
16,1,3,1,2,2,0,0,21,6,1,105,1,94,0
16,8,11,9,12,3,0,2,6,9,1,271,3,27,1
16,5,10,11,13,2,0,1,15,7,2,216,2,36,1
17,4,11,5,8,5,1,4,10,4,0,258,2,43,0
17,2,3,0,3,2,0,0,14,11,0,129,2,77,0
2,0,0,0,0,1,0,0,15,0,0,1,0,47,0
17,0,0,0,0,3,0,0,72,1,1,48,0,244,0
15,0,0,0,0,3,0,0,40,0,2,43,0,198,0
17,0,0,0,0,3,0,0,74,0,0,17,0,321,0
15,0,0,0,0,2,0,0,20,0,2,14,0,224,0
9,0,2,0,0,1,0,0,33,2,0,51,0,103,0
15,0,0,0,0,5,0,0,79,1,1,61,0,217,0
17,0,0,0,0,1,0,0,46,3,0,34,0,225,0
5,0,0,0,0,1,0,0,0,0,0,0,0,99,0
9,0,0,0,0,1,0,0,62,0,0,5,0,212,0
14,0,0,0,0,2,0,0,74,0,2,12,0,276,0
2,0,0,0,0,1,0,0,6,0,0,0,0,35,0
2,0,0,0,0,0,0,0,16,0,0,5,0,34,0
9,0,0,0,0,0,0,0,34,0,0,20,0,135,0
1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
2,0,0,0,0,0,0,0,13,1,1,12,0,31,0
10,0,1,0,0,2,0,0,23,3,2,50,0,106,0
15,0,0,0,0,2,0,0,18,0,3,13,0,187,0
11,0,1,0,0,3,0,0,30,4,3,63,0,112,0
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
5,0,1,0,0,3,0,0,6,1,0,39,0,43,0
8,1,3,0,0,1,0,0,18,2,0,109,1,46,0
9,1,4,0,0,4,0,1,12,0,0,91,1,46,0
5,0,0,0,0,1,0,0,10,2,0,15,0,52,0
3,0,1,0,0,0,0,0,5,4,0,16,0,17,0
7,0,2,0,1,0,0,0,11,0,1,59,0,49,0
10,1,7,4,6,0,0,0,4,3,0,140,0,27,1
1,0,0,0,0,0,0,0,8,0,0,6,0,15,0
1,0,0,0,0,0,0,0,0,6,1,0,0,18,0
1,0,0,0,0,0,0,0,14,0,0,0,0,31,0
1,0,0,0,0,0,0,0,1,0,1,0,0,31,0
1,0,1,0,0,0,0,0,5,0,0,18,0,7,0
1,0,0,0,0,0,0,0,2,0,0,0,0,23,0
1,0,0,0,0,0,0,0,9,0,0,10,0,14,0
4,0,2,1,1,1,0,0,1,1,2,36,0,16,0
2,0,0,0,0,0,0,0,5,0,1,10,0,18,0
1,0,0,0,0,0,0,0,16,0,0,6,0,23,0
1,0,0,0,0,0,0,0,0,4,0,0,0,9,0
7,0,0,0,0,0,0,0,16,1,0,32,0,63,0
9,0,1,0,0,1,0,0,13,3,0,55,0,64,0
8,0,0,0,0,3,0,0,16,0,1,20,0,89,0
11,0,0,0,0,1,0,0,34,0,0,52,0,128,0
1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
3,0,0,0,0,0,0,0,0,0,1,0,0,76,0
1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
2,0,0,0,0,0,0,0,0,0,0,0,0,44,0
1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,0,0,0,0,0,0,0,4,0,0,1,0,14,0
2,0,0,0,0,0,0,0,5,0,0,0,0,26,0
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
2,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,0,0,0,0,1,0,0,5,0,0,0,0,16,0
7,0,0,0,0,2,0,0,26,0,1,0,0,139,0
5,0,0,0,0,0,0,0,6,0,2,0,0,107,0
5,0,0,0,0,0,0,0,18,0,0,2,0,92,0
19,0,0,0,0,0,0,0,52,8,1,12,0,316,0
8,0,0,0,0,1,0,0,20,0,0,0,0,184,0
19,0,0,0,0,2,0,0,32,0,3,0,0,439,0
1,0,0,0,0,0,0,0,6,0,0,0,0,20,0
1,0,0,0,0,0,0,0,8,0,0,6,0,15,0
5,0,0,0,0,1,0,0,18,0,1,2,0,105,0
15,0,0,0,1,2,0,0,27,14,5,32,0,137,0
14,3,6,2,3,1,0,1,22,1,1,172,2,67,0
15,3,7,4,5,6,1,2,16,16,3,166,2,57,1
14,1,2,1,3,1,0,0,9,0,3,65,1,77,0
15,3,8,1,4,1,0,1,22,12,1,183,3,72,1
16,2,4,9,10,1,0,0,0,14,1,99,0,56,0
16,1,2,1,4,3,0,0,11,11,2,81,1,98,0
16,4,10,2,8,0,0,0,18,3,1,217,4,58,0
15,3,11,4,6,0,0,0,11,15,0,228,2,40,1
15,0,3,0,0,3,0,0,21,0,2,97,0,101,0
15,0,0,0,0,2,0,0,69,1,5,62,0,225,0
15,2,4,0,0,1,0,1,51,0,0,169,2,120,0
15,1,3,0,0,4,0,0,29,2,1,115,1,124,0
18,0,1,0,0,5,0,0,46,0,6,49,0,242,0
10,0,0,0,0,2,0,0,14,3,2,1,0,141,0
1,0,0,0,0,0,0,0,4,0,0,8,0,10,0
17,0,0,0,0,1,0,0,51,5,2,0,0,316,0
22,0,0,0,0,5,0,0,33,12,3,8,0,355,0
16,0,0,0,0,4,0,0,31,0,3,8,0,277,0
16,0,1,0,0,2,0,1,29,6,4,77,0,151,0
17,0,0,0,0,1,0,0,47,9,2,67,0,172,0
16,0,0,0,0,2,0,0,46,3,0,27,0,197,0
18,0,0,0,0,3,0,0,43,0,1,11,0,288,0
14,0,3,1,1,0,0,0,28,5,1,68,0,134,0
18,0,1,0,0,2,0,1,39,25,2,68,0,183,0
17,0,2,0,1,3,0,0,13,13,0,151,0,92,0
18,0,4,0,0,5,0,2,53,8,0,150,0,162,0
17,0,1,0,0,2,0,1,35,11,1,60,0,204,0
5,0,0,0,0,1,0,0,10,2,1,6,0,67,0
11,0,1,0,0,2,0,0,46,1,2,34,0,147,0
19,0,0,1,1,5,0,0,17,26,3,22,0,213,0
20,0,0,0,0,2,0,0,45,11,2,63,0,229,0
19,0,0,0,0,0,0,0,19,27,1,51,0,183,0
19,0,0,0,0,2,0,0,59,4,1,88,0,208,0
19,0,0,0,0,1,0,0,22,9,3,58,0,188,0
21,0,0,0,1,3,0,0,14,31,3,72,0,176,0
20,0,0,0,0,1,0,0,12,26,1,43,0,193,0
21,0,0,0,0,1,0,0,25,0,4,69,0,235,0
21,0,0,0,0,1,0,0,28,13,1,37,0,239,0
3,0,0,0,0,0,0,0,12,4,0,10,0,36,0
18,0,0,0,0,2,0,0,48,0,5,17,0,239,0
17,0,0,0,0,3,0,0,24,17,1,58,0,168,0
18,0,2,0,0,5,0,0,46,15,1,49,0,218,0
17,0,0,0,0,2,0,0,27,21,0,96,0,137,0
19,0,3,0,1,5,0,1,36,18,1,142,0,140,0
19,0,0,0,0,2,0,0,18,21,2,89,0,143,0
20,1,2,1,2,2,0,0,35,25,3,93,0,188,0
19,2,4,3,7,0,0,0,8,39,0,171,1,81,0
19,5,15,11,15,2,0,1,7,21,0,317,2,32,0
19,6,15,7,15,1,0,1,4,21,0,322,2,39,0
21,9,16,8,20,3,0,2,5,14,1,385,3,38,1
1,0,0,0,0,0,0,0,0,0,0,0,0,26,0
10,0,0,0,0,3,0,0,36,0,0,2,0,226,0
7,0,0,0,0,1,0,0,2,0,2,0,0,110,0
16,0,0,0,0,1,0,0,128,0,1,17,0,319,0
4,0,0,0,0,1,0,0,25,0,1,6,0,83,0
2,0,0,0,0,0,0,0,8,1,0,0,0,30,0
2,0,1,0,0,0,0,0,4,0,1,18,0,13,0
5,0,0,0,0,1,0,0,20,0,2,14,0,69,0
5,0,0,0,0,0,0,0,33,0,0,0,0,97,0
3,0,0,0,0,0,0,0,0,0,0,0,0,65,0
13,0,1,0,0,5,0,1,25,0,2,41,0,141,0
13,0,1,0,0,1,0,0,71,0,2,45,0,211,0
14,0,1,0,0,0,0,0,39,2,3,49,0,183,0
16,0,2,1,2,1,0,0,25,5,5,58,0,120,0
15,2,3,1,5,3,0,1,28,13,1,118,1,81,0
16,5,9,2,7,0,0,0,13,7,1,223,4,48,0
14,6,7,8,14,0,0,0,4,23,1,183,4,20,0
14,0,2,0,2,3,0,1,10,0,5,36,0,100,0
13,2,6,0,0,2,0,1,21,0,1,116,2,62,0
16,1,5,3,3,1,0,1,9,30,2,118,0,75,0
15,5,9,2,6,3,1,2,10,4,1,205,3,42,0
16,9,12,14,15,3,2,3,0,2,2,279,0,19,1
4,1,1,1,2,1,0,0,0,0,1,37,0,10,0
2,0,0,0,0,0,0,0,0,1,1,1,0,19,0
1,0,0,0,0,0,0,0,0,0,1,0,0,21,0
12,0,0,0,0,2,0,0,73,0,0,9,0,265,0
14,0,0,0,0,2,0,0,24,3,2,16,0,168,0
15,2,5,9,10,3,1,1,7,20,2,114,0,33,0
14,5,8,9,9,4,1,2,4,19,1,213,1,29,1
14,5,9,3,8,3,0,0,9,2,1,207,2,41,0
14,3,10,2,2,2,0,1,41,2,1,220,3,85,1
16,2,7,1,1,1,0,0,18,0,2,134,2,75,0
13,0,0,0,0,1,0,0,5,2,2,20,0,114,0
14,2,3,0,1,1,0,0,22,0,2,103,2,113,0
13,0,2,0,0,0,0,0,45,0,2,49,0,200,0
16,5,9,0,0,1,0,0,58,0,2,209,5,123,1
14,1,1,0,0,2,0,0,20,0,2,47,1,148,0
22,0,0,0,0,5,0,0,20,10,3,0,0,407,0
6,3,3,2,5,0,0,0,3,8,1,93,2,11,1
8,1,4,0,5,1,0,1,2,5,0,80,1,21,0
8,0,4,1,5,3,0,3,0,6,0,92,0,20,0
8,1,5,0,0,1,0,1,8,0,1,104,1,31,0
2,0,1,1,1,1,0,1,0,1,0,18,0,4,0
4,0,1,0,0,0,0,0,11,0,0,27,0,18,0
1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2,0,0,0,0,1,0,0,5,0,0,2,0,29,0
1,0,0,0,0,0,0,0,3,0,0,0,0,15,0
4,0,0,0,0,1,0,0,26,0,1,4,0,78,0
1,0,0,0,0,1,0,0,15,0,0,2,0,24,0
1,0,0,0,0,0,0,0,0,0,1,0,0,19,0
10,0,0,0,0,0,0,0,53,0,1,12,0,222,0
2,0,0,0,0,0,0,0,5,0,0,10,0,21,0
3,0,0,0,0,0,0,0,0,0,1,8,0,17,0
2,0,0,0,0,0,0,0,7,0,0,20,0,17,0
5,0,2,0,0,0,0,0,20,4,0,41,0,49,0
2,0,0,0,0,0,0,0,4,1,0,12,0,18,0
11,0,0,0,0,2,0,0,57,0,1,20,0,218,0
9,0,0,0,0,1,0,0,19,0,2,0,0,175,0
4,0,0,0,0,0,0,0,13,0,0,1,0,80,0
15,0,0,0,0,3,0,0,46,0,4,4,0,284,0
15,0,1,0,0,1,0,0,102,4,1,55,0,232,0
17,0,1,0,0,3,0,0,60,2,5,86,0,198,0
16,1,1,0,0,3,1,1,53,0,5,72,1,199,0
10,0,2,0,0,1,0,0,31,5,1,73,0,85,0
15,0,0,0,0,2,0,0,33,4,2,2,0,224,0
16,0,0,0,0,2,0,0,31,10,0,26,0,198,0
17,0,0,0,0,2,0,0,40,0,1,48,0,194,0
17,0,0,0,0,1,0,0,27,0,3,24,0,224,0
16,0,0,0,0,2,0,0,11,7,3,21,0,144,0
16,0,0,0,0,2,0,0,20,18,2,20,0,184,0
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6,0,1,0,0,1,0,0,13,1,1,17,0,48,0
4,0,1,0,0,3,0,1,25,0,0,15,0,43,0
1,0,0,0,0,0,0,0,7,0,0,8,0,13,0
7,0,0,0,0,1,0,0,23,0,0,0,0,169,0
1,0,0,0,0,0,0,0,4,0,0,10,0,9,0
1,0,0,0,0,0,0,0,0,0,0,0,0,34,0
1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
1,0,0,0,0,0,0,0,5,0,0,0,0,16,0
1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1,0,0,0,0,0,0,0,0,0,1,0,0,9,0
1,0,0,0,0,0,0,0,7,0,0,1,0,17,0
1,0,0,0,0,0,0,0,7,0,0,8,0,13,0
5,0,0,0,0,2,0,0,53,0,1,34,0,89,0
3,0,0,0,0,0,0,0,6,0,0,2,0,48,0
3,0,0,0,0,0,0,0,1,0,1,4,0,38,0
1,0,0,0,0,0,0,0,0,0,0,0,0,26,0
7,0,0,0,0,0,0,0,37,0,0,0,0,139,0
11,0,0,0,0,0,0,0,111,0,0,5,0,278,0
21,0,0,0,0,3,0,0,45,1,3,1,0,382,0
18,0,0,0,0,1,0,0,43,5,3,5,0,296,0
19,0,0,0,0,2,0,0,26,31,2,1,0,277,0
20,1,1,1,2,2,0,0,25,55,4,45,0,212,0
19,0,0,0,0,0,0,0,42,4,2,1,0,305,0
19,0,0,0,0,2,0,0,57,0,0,2,0,336,0
19,0,0,0,0,1,0,0,31,1,4,27,0,225,0
1,0,0,0,0,1,0,0,1,0,0,1,0,11,0
1,0,0,0,0,0,0,0,2,0,1,0,0,24,0
1,0,0,0,0,0,0,0,0,0,1,0,0,28,0
1,0,0,0,0,0,0,0,2,0,0,1,0,12,0
1,1,1,1,1,0,0,0,0,0,0,25,0,1,0
1,0,0,0,0,0,0,0,0,1,1,0,0,18,0
1,0,0,0,0,0,0,0,0,9,1,0,0,12,0
1,0,0,0,0,0,0,0,11,0,0,4,0,19,0
1,0,0,0,0,0,0,0,0,15,0,0,0,3,0
1,0,0,1,1,0,0,0,0,7,0,4,0,1,0
1,0,0,0,0,0,0,0,0,24,1,0,0,5,0
2,0,0,0,0,0,0,0,4,0,0,6,0,27,0
15,0,1,1,1,3,0,0,48,7,2,78,0,154,0
14,0,1,0,1,4,0,0,44,19,3,67,0,129,0
16,0,7,0,1,3,0,1,31,6,2,136,0,98,0
17,0,3,0,0,2,0,0,27,12,2,76,0,162,0
16,1,5,0,0,1,0,1,59,0,2,113,1,188,0
7,1,2,0,4,1,0,0,1,5,2,75,1,20,0
8,0,0,0,0,1,0,0,0,0,1,0,0,89,0
11,0,0,0,0,0,0,0,21,1,3,8,0,196,0
2,0,0,0,0,0,0,0,10,0,0,0,0,47,0
2,0,0,0,0,0,0,0,8,0,0,0,0,45,0
8,0,0,0,0,2,0,0,81,0,0,10,0,183,0
7,0,0,0,0,0,0,0,23,0,0,28,0,99,0
15,0,0,0,0,1,0,0,72,4,6,60,0,188,0
13,0,0,0,0,2,0,0,39,0,3,9,0,220,0
14,0,0,0,0,5,0,0,37,0,3,15,0,207,0
6,1,3,0,0,0,0,0,16,2,0,86,1,36,0
14,1,5,4,8,1,0,0,10,5,2,137,1,43,0
13,0,1,1,1,0,0,0,10,3,1,62,0,86,0
15,0,2,0,0,3,0,1,35,2,4,61,0,174,0
14,0,0,0,0,0,0,0,23,1,4,24,0,176,0
5,0,0,0,0,1,0,0,45,0,0,2,0,106,0
2,0,0,0,0,0,0,0,0,0,1,0,0,50,0
1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
3,0,0,0,0,2,0,0,3,0,0,10,0,32,0
2,0,0,0,0,0,0,0,1,0,0,1,0,27,0
3,0,0,0,0,1,0,0,0,0,0,0,0,33,0
2,0,0,0,0,0,0,0,11,0,0,16,0,23,0
1,0,1,0,0,1,0,1,6,0,0,18,0,8,0
1,0,0,0,0,0,0,0,0,14,1,0,0,16,0
1,0,0,0,0,0,0,0,11,0,0,10,0,16,0
1,0,1,0,0,0,0,0,23,0,0,15,0,26,0
3,0,0,0,0,0,0,0,11,0,1,3,0,49,0
1,0,0,0,0,0,0,0,0,0,0,0,0,27,0
1,0,0,0,0,0,0,0,0,0,1,0,0,7,0
1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1,0,0,0,0,1,0,0,10,0,0,2,0,19,0
2,0,0,0,2,0,0,0,0,25,0,12,0,4,0
1,0,0,0,0,0,0,0,24,0,0,4,0,32,0
1,0,1,0,1,0,0,0,0,0,0,18,0,2,0
1,0,0,0,0,0,0,0,0,25,1,0,0,8,0
1,0,0,0,0,0,0,0,6,0,0,12,0,10,0
1,0,0,0,0,0,0,0,0,4,0,0,0,14,0
1,0,0,0,0,0,0,0,18,0,0,2,0,27,0
19,0,0,0,0,2,0,0,34,24,1,27,0,222,0
20,0,0,0,0,2,0,0,41,20,0,46,0,229,0
19,0,0,0,0,0,0,0,50,7,3,48,0,245,0
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
17,0,0,0,0,3,0,0,96,0,2,10,0,388,0
16,0,0,0,0,3,0,0,60,0,3,28,0,263,0
17,0,0,0,0,3,0,0,38,0,4,21,0,283,0
16,0,0,0,0,3,0,0,31,0,4,20,0,267,0
16,0,0,0,0,2,0,0,34,0,8,24,0,237,0
16,0,0,0,0,5,0,0,49,0,4,21,0,248,0
3,0,0,0,0,1,0,0,22,0,2,0,0,64,0
3,0,0,0,0,0,0,0,38,0,0,5,0,67,0
8,0,0,0,0,3,0,0,37,0,0,13,0,131,0
16,0,0,0,0,3,0,0,54,0,3,4,0,295,0
2,0,0,0,0,0,0,0,0,0,0,0,0,33,0
1,0,0,0,0,0,0,0,3,0,0,8,0,9,0
2,0,0,0,0,0,0,0,16,0,0,16,0,28,0
4,0,0,0,0,1,0,0,0,0,0,0,0,51,0
8,1,1,0,0,0,0,0,36,1,0,63,1,83,0
12,0,3,0,1,3,0,1,39,0,2,68,0,127,0
8,0,0,0,0,0,0,0,21,0,0,24,0,103,0
13,1,2,0,1,0,0,0,45,3,1,86,1,124,0
5,0,1,0,1,1,0,1,1,4,0,32,0,27,0
16,0,0,0,0,2,0,0,41,0,3,8,0,320,0
16,0,0,0,0,5,0,0,15,2,5,20,0,219,0
