"year"	"name"
"1955"	"T.RUTTMAN"
"1955"	"A.LINDEN"
"1955"	"C.NIDAY"
"1955"	"L.DUNCAN"
"1955"	"E.ELISIAN"
"1955"	"P.O'CONNOR"
"1955"	"T.BONADIES"
"1955"	"J.BOYD"
"1955"	"C.WEYANT"
"1955"	"A.KELLER"
"1955"	"J.DAYWALT"
"1955"	"R.CRAWFORD"
"1955"	"L.WARRINER"
"1955"	"A.HERMAN"
"1955"	"B.HOMEIER"
"1955"	"W.FAULKNER"
"1955"	"M.AYULO"
"1955"	"P.FLAHERTY"
"1955"	"D.KLADIS"
"1955"	"A.CROSS"
"1954"	"A.LINDEN"
"1954"	"S.HANKS"
"1954"	"J.McGRATH"
"1954"	"M.TEAGUE"
"1954"	"P.RUSSO"
"1954"	"A.CROSS"
"1954"	"D.NALON"
"1954"	"T.BETTENHAUSEN"
"1954"	"B.VUKOVICH"
"1954"	"J.PARSONS"
"1954"	"D.CARTER"
"1954"	"J.JACKSON"
"1954"	"B.SWEIKERT"
"1954"	"B.SCOTT"
"1954"	"J.DAYWALT"
"1954"	"C.GRIFFITH"
"1954"	"G.TICHENOR"
"1954"	"J.HOYT"
"1954"	"L.CROCKETT"
"1954"	"G.HARTLEY"
"1954"	"E.McCOY"
"1954"	"T.RUTTMAN"
"1954"	"P.O'CONNOR"
"1954"	"A.HERMAN"
"1954"	"G.FONDER"
"1954"	"E.RUSSO"
"1954"	"B.HOLLAND"
"1954"	"J.RATHMANN"
"1954"	"P.FLAHERTY"
"1954"	"D.OAKES"
"1954"	"B.HOMEIER"
"1954"	"J.DAVIES"
"1954"	"E.SACHS"
"1954"	"E.ELISIAN"
"1954"	"J.TOLAN"
"1954"	"F.ARMI"
"1954"	"M.NAZARUK"
"1954"	"F.AGABASHIAN"
"1954"	"B.DeVORE"
"1954"	"L.WALLARD"
"1953"	"C.STEVENSON"
"1953"	"D.CARTER"
"1953"	"A.LINDEN"
"1953"	"B.SCOTT"
"1953"	"J.THOMSON"
"1953"	"J.RATHMANN"
"1953"	"S.HANKS"
"1953"	"J.McGRATH"
"1953"	"P.RUSSO"
"1953"	"D.NALON"
"1953"	"B.VUKOVICH"
"1953"	"C.MILLER"
"1953"	"A.CROSS"
"1953"	"J.SOSTILIO"
"1953"	"J.PARSONS"
"1953"	"M.TEAGUE"
"1953"	"W.FAULKNER"
"1953"	"J.MANTZ"
"1953"	"C.GRIFFITH"
"1953"	"G.CONNOR"
"1953"	"E.JOHNSON"
"1953"	"E.SACHS"
"1953"	"G.HARTLEY"
"1953"	"L.WARRINER"
"1953"	"J.FEDRICKS"
"1953"	"J.DAYWALT"
"1953"	"B.HOLLAND"
"1953"	"D.DINSMORE"
"1953"	"J.DAVIES"
"1953"	"J.HOYT"
"1953"	"F.AGABASHIAN"
"1953"	"S.WEBB"
"1953"	"P.O'CONNOR"
"1953"	"J.TOLAN"
"1953"	"J.HOLMES"
"1953"	"C.SCARBOROUGH"
"1953"	"P.FLAHERTY"
"1953"	"C.NIDAY"
"1953"	"F.ARMI"
"1953"	"J.ROBERTS"
"1953"	"B.BOYD"
"1953"	"B.HOMEIER"
"1953"	"R.HAMILTON"
"1953"	"R.WARD"
"1953"	"A.HERMAN"
"1952"	"J.McGRATH"
"1952"	"J.PARSONS"
"1952"	"A.LINDEN"
"1952"	"P.RUSSO"
"1952"	"J.JAMES"
"1952"	"C.STEVENSON"
"1952"	"S.HANKS"
"1952"	"C.MILLER"
"1952"	"C.GRIFFITH"
"1952"	"N.CARTER"
"1952"	"B.VUKOVICH"
"1952"	"F.AGABASHIAN"
"1952"	"J.McDOWELL"
"1952"	"A.HEATH"
"1952"	"A.CROSS"
"1952"	"R.WARD"
"1952"	"D.NALON"
"1952"	"J.REECE"
"1952"	"G.CONNOR"
"1952"	"J.RATHMANN"
"1952"	"J.JACKSON"
"1952"	"J.DAYWALT"
"1952"	"M.NAZARUK"
"1952"	"G.HARTLEY"
"1952"	"B.LEVRETT"
"1952"	"B.SWEIKERT"
"1952"	"J.BRYAN"
"1952"	"J.FEDRICKS"
"1952"	"G.TICHENOR"
"1952"	"B.SCOTT"
"1952"	"T.BETTENHAUSEN"
"1951"	"J.PARSONS"
"1951"	"C.GREEN"
"1951"	"M.AYULO"
"1951"	"J.McGRATH"
"1951"	"B.SCHINDLER"
"1951"	"D.NALON"
"1951"	"C.GRIFFITH"
"1951"	"S.HANKS"
"1951"	"C.MILLER"
"1951"	"J.TOLAN"
"1951"	"B.SWEIKERT"
"1951"	"W.BROWN"
"1951"	"F.AGABASHIAN"
"1951"	"F.ARMI"
"1951"	"C.FORBERG"
"1951"	"G.FORCE"
"1951"	"C.SCARBOROUGH"
"1951"	"L.WARRINER"
"1951"	"M.NAZARUK"
"1951"	"T.RUTTMAN"
"1951"	"L.WALLARD"
"1950"	"T.BETTENHAUSEN"
"1950"	"J.PARSONS"
"1950"	"W.BROWN"
"1950"	"H.COLE"
"1950"	"M.HELLINGS"
"1950"	"T.DUNCAN"
"1950"	"J.CHITWOOD"
"1950"	"S.HANKS"
"1950"	"F.AGABASHIAN"
"1950"	"J.THORNE"
"1950"	"D.NALON"
"1950"	"C.MILLER"
"1950"	"B.CANTRELL"
"1950"	"J.McGRATH"
"1950"	"C.GREEN"
"1950"	"P.FLAHERTY"
"1950"	"J.JACKSON"
"1950"	"J.McDOWELL"
"1950"	"J.JAMES"
"1950"	"B.GREGG"
"1950"	"M.BURKE"
"1950"	"N.HOUSER"
"1950"	"D.DINSMORE"
"1950"	"J.HOYT"
"1950"	"W.FAULKNER"
"1950"	"E.ANDRES"
"1950"	"K.EATON"
